simulation_id,final_return
1,-0.17587496832606264
2,-0.03700575791114713
3,0.19136903797516713
4,0.3859511902454431
5,0.17367052128364002
6,0.1170388919577734
7,0.5218366516905188
8,0.4149112473496299
9,0.5367697823613351
10,0.39917844385379087
11,0.09654245814271478
12,0.3168299050173755
13,0.16367572910638084
14,0.29058219450792366
15,0.05101784346681315
16,0.42069950027817415
17,0.1307376980476347
18,0.11788702352775604
19,0.8078757408086255
20,0.45594235385879256
21,0.4577382348551875
22,0.3003437558118529
23,-0.13904562451929126
24,-0.21487210390372014
25,0.07732401131634492
26,0.06423303615625087
27,0.10239159970564571
28,0.2764042721598683
29,0.9146037327429033
30,0.046276554401641246
31,0.21268415862893097
32,0.3465290530034788
33,0.2584899168128598
34,0.13967590148535236
35,0.39131531076001136
36,0.35983108473326575
37,-0.024622382723546776
38,0.14876161727942705
39,0.20514457714066014
40,0.09208424177699959
41,-0.12916840217407133
42,0.4427852025778327
43,0.047055837255111976
44,0.13725200381361158
45,0.2830292958086704
46,0.39109927426691393
47,0.7666394443082203
48,0.056252411953168435
49,0.11249748471007903
50,0.1625140848617257
51,-0.15020103318953715
52,0.09259571401772271
53,0.26456138589243405
54,0.23085714895709764
55,-0.07886067469341096
56,0.356308257687304
57,0.1594434831221625
58,-0.10189833015447347
59,0.07852895494635681
60,0.4787739062571428
61,0.5290523022573934
62,-0.07558897711439605
63,0.14337321091647803
64,0.2688095101763872
65,0.09769512708456296
66,0.26065413782268965
67,0.5489351188912448
68,0.4085828962935574
69,0.5713001331826522
70,0.09150524779373481
71,0.047206682751614215
72,0.07095219456059265
73,0.23654290154343083
74,0.4368327220839916
75,0.2891783691410925
76,-0.02989987530393068
77,-0.09264221504083814
78,-0.11073953976006023
79,-0.08103122870672408
80,0.10819510943248778
81,0.03195000131229442
82,0.14941767682186802
83,0.2736156951093893
84,-0.15877107235506094
85,0.190352797879223
86,0.5113645571643899
87,0.05885324935214964
88,0.6131925318785127
89,0.48318898839838953
90,0.38280080720045606
91,0.1703499815263798
92,0.244601788003187
93,0.026160897276393813
94,0.06294122181756046
95,0.4863056083713657
96,-0.19642509428898558
97,0.12221041367577312
98,-0.04403711543451794
99,-0.23343942255142724
100,0.30307891092181727
101,0.38744868330571025
102,0.18209342068194023
103,0.24576124497673368
104,-0.12090197413722326
105,0.13933249374952617
106,0.6185533954286777
107,0.060420545892057476
108,0.15725477683658085
109,-0.09616858834779796
110,0.24760794956334786
111,0.11030530170680608
112,-0.11589686775022512
113,-0.008173449173255687
114,0.5878126057603341
115,0.32633582421245366
116,0.016987180233686283
117,-0.06565721651166778
118,-0.042175671720610985
119,-0.11326647499675069
120,0.06648607359676095
121,0.6551709467171563
122,0.18560692701666626
123,0.45336986004114355
124,-0.08782066440095515
125,0.060705969616701605
126,0.4653325826234571
127,0.11138238062205974
128,0.5383493210194112
129,0.46168417156756814
130,0.5004402076364296
131,0.24828800273111185
132,0.18149423048379298
133,0.013895653888863713
134,0.2499798525542447
135,0.7335865691758798
136,-0.08287629534708196
137,-0.2774904106956054
138,-0.06840431673842284
139,0.3167752201310827
140,0.6339809839208519
141,-0.10549220162782291
142,0.01035520878417362
143,0.7513595239012534
144,0.1221369492680291
145,0.4500277233115988
146,0.08579112179827297
147,0.24733895899527036
148,0.6337985221922338
149,-0.05994815065417258
150,-0.09597117295466939
151,0.2688725837460597
152,-0.11280454015339614
153,-0.07852082404843497
154,-0.1568811148715623
155,0.3431083756614546
156,0.15672176035973506
157,-0.17268022972823427
158,0.1725571182821335
159,-0.11205604952256887
160,-0.06374401179573108
161,0.14662297683425418
162,0.48511852476535555
163,-0.05692078898438491
164,0.7319378802934879
165,0.4916972734689815
166,0.019917745288458688
167,0.4102469279878469
168,0.3573052695562666
169,-0.20920418284722908
170,0.1423480944153066
171,0.266653328812692
172,-0.1544548347564858
173,-0.023962328579075987
174,0.03625117134353295
175,0.1956433824945072
176,-0.00871502822743464
177,0.6343105577986028
178,0.45517998569514995
179,0.5884461598458788
180,0.3462212967624769
181,0.6110725329890414
182,0.13305396663566338
183,0.5558466474596926
184,-0.11857060853734314
185,0.20948339361856516
186,0.25116135327762046
187,-0.06270823260576863
188,0.7023161002029259
189,-0.004546447966096379
190,0.43179860403370185
191,0.14248690224703253
192,0.2900451374876103
193,0.2356859991637139
194,-0.25883013491600904
195,0.17388165046647064
196,0.012284491357729133
197,0.15477796629252905
198,-0.08282160762368196
199,-0.017005133688376417
200,0.3148246641615142
201,0.34547972226949764
202,0.08522625163524067
203,-0.009775073738277129
204,0.3009173688736966
205,0.6559453914444917
206,-0.16778310369219918
207,0.3027056328235216
208,0.02062136160959671
209,-0.013173580654874284
210,-0.0961802910976528
211,0.5122805293267831
212,0.014234673307278234
213,0.24608890630255265
214,0.15832050137438203
215,0.06975652168106139
216,0.3109749394093091
217,0.03147788567370502
218,0.43600584778449525
219,0.11540385927556951
220,0.1130418434882754
221,0.02997618904190258
222,0.1258201367565519
223,0.15357146668265487
224,0.1721827863361285
225,0.2071500395652024
226,0.38703079945710317
227,0.28949051579978735
228,0.49761886291452373
229,0.4987502923279852
230,0.5143711452283413
231,0.27333826854302457
232,0.27447999214220586
233,0.03324685227912538
234,0.07184642590718049
235,-0.1404246103569351
236,0.15364086385226372
237,0.44328970004747337
238,0.061529287851129766
239,0.6259642645718702
240,0.04290612541068217
241,-0.18247363305443942
242,0.20570252574253622
243,0.18582313381844795
244,0.05733804372300311
245,0.14777290889158712
246,-0.14570184428775657
247,0.9859681431898624
248,0.352516608794031
249,0.38405877440637526
250,0.019084354353015476
251,0.15722644550167586
252,0.0020172859836722346
253,0.3014788807836071
254,0.22127068931188032
255,0.11208319404364064
256,0.26574052133147164
257,-0.08175040300529879
258,-0.013720338697461809
259,0.6330170632472514
260,0.4292552365623685
261,0.3399799374329562
262,0.38168846761246167
263,-0.04933486443006785
264,0.10334841920943072
265,0.15438704303323325
266,0.20793401099275588
267,0.09306312086449142
268,-0.10375572848170944
269,0.030025007723835984
270,0.4785582999579656
271,0.30665077828748455
272,0.22840714971856735
273,0.2730529074949286
274,0.06843264737450205
275,0.43676290118899086
276,-0.025061326308877474
277,0.03530300722886359
278,0.4373506572909567
279,-0.04725409111898582
280,0.4984141052176454
281,0.0580766673020241
282,0.2026635432637669
283,-0.2536890197299151
284,0.44697909087254417
285,0.47332229918815116
286,0.2609710815337467
287,0.1884098457442247
288,0.05512264901477604
289,0.5088992606788363
290,0.0746289980002337
291,0.30512108849229236
292,0.010055089001713702
293,0.18288885545448674
294,0.175975960409261
295,0.9774846669837034
296,0.6371418067822614
297,0.17269551639530323
298,0.5882851690697437
299,0.5206861904605473
300,0.2319016761834254
301,-0.08744049886781202
302,-0.023156384535191088
303,0.541418245259679
304,0.358055589082233
305,0.4729028126631385
306,0.40036038639686766
307,0.16195039392117394
308,0.19079978325027525
309,0.46800996513252513
310,0.47343648943220495
311,0.5670180092896113
312,-0.11078450194796863
313,0.22168088152636
314,0.2915448894586883
315,0.4746367057957235
316,0.2025838823769306
317,-0.06748718878256466
318,0.4816959300015473
319,0.574222895986813
320,0.6261403330937938
321,0.023774041732002038
322,-0.046662832052006054
323,0.10032023427588932
324,0.18394231858258392
325,0.14628173586129445
326,0.00040913168037670644
327,0.6276099599644394
328,0.349492985511904
329,0.7013401348793429
330,0.22119455652639664
331,-0.26076357726243793
332,0.36236740773621134
333,0.19221414805316628
334,0.2635779513271801
335,0.025529070205442483
336,0.16343401402192947
337,0.014565377233000776
338,0.24693531031074634
339,0.07212506516635586
340,0.3314486412105879
341,0.4220731430574578
342,0.010610437454575239
343,0.07433365631127464
344,0.2262137168436622
345,0.34479356108756587
346,0.39667498419888414
347,0.043769973741628165
348,0.3832165656470623
349,-0.08608313166770754
350,0.41577117320273005
351,0.06188295100982111
352,0.24695853445875526
353,0.234647262661557
354,0.03192468203290644
355,-0.24535906721218648
356,0.12462967499308197
357,0.4051650815438985
358,0.13491494281970828
359,0.09978768816696415
360,0.0022801425755842875
361,0.5349251793596927
362,0.5362581849507055
363,0.2710304692971679
364,0.38434222148068464
365,-0.03543626282172119
366,0.5062534322581977
367,0.4302070687329933
368,-0.24790413771239306
369,0.2717533973902302
370,0.40359861617602344
371,0.24774882166317225
372,0.01032301431387972
373,0.14249862993162132
374,0.31756685369085313
375,0.32879687665130297
376,-0.1749010471869472
377,-0.03109759600203177
378,0.10509030471814351
379,0.32427795309441243
380,0.15785171933472775
381,-0.01549064305897474
382,-0.12150628463562918
383,-0.01868901981580684
384,0.1884614259106392
385,0.18064074784149486
386,0.05636017235487012
387,0.22142807751574045
388,0.4477130156632143
389,0.06590299604175742
390,0.30313342010289057
391,-0.012930354120480048
392,0.15657589070157862
393,0.31358301400223443
394,0.36713306743176366
395,0.4917493514937854
396,0.07421047560558969
397,0.2885673462128868
398,0.2638463247401104
399,-0.08345404911763832
400,0.18498525521539588
401,0.44069478286921826
402,0.2661641333140212
403,0.08824932891695925
404,0.221493664082957
405,0.49116767500401837
406,-0.11954323136874612
407,0.026682401007155798
408,-0.2918970574547052
409,-0.11204492964939117
410,-0.006782000141819733
411,-0.034768455708236945
412,0.24503141287326802
413,0.3273702494315871
414,0.14691547133835092
415,0.013549409504751697
416,0.24929892331903414
417,0.3739010778389116
418,0.07188292472829305
419,0.13518113745355564
420,0.03368537801258187
421,0.8603389652182105
422,0.15688973103122072
423,0.14149227080217108
424,0.33571540100226027
425,0.20866231692232295
426,-0.22956994968332745
427,-0.1404279483845019
428,0.11535300940456916
429,0.09922271687389683
430,0.5075613004199402
431,0.09656989112616321
432,-0.07184995889171986
433,0.1655585055332196
434,0.23666251912766945
435,0.31927919873516886
436,0.24470833811019554
437,0.2894851799404732
438,0.38203704988126264
439,0.4992355742624839
440,0.07033020927894795
441,0.46200026297862595
442,0.34829555347137764
443,0.07163756494658835
444,0.10122807880409357
445,0.5539141390338995
446,0.09491537112947701
447,0.09522147988564789
448,0.4284884518166441
449,0.005543081846179465
450,0.30927233598825965
451,0.05826613726813323
452,0.0321661170500096
453,0.3303330754421421
454,0.17320792200036506
455,0.12114043483499137
456,0.009730078857449254
457,-0.06824306559272264
458,-0.054721723327519456
459,0.09884038705132947
460,-0.2278750297775627
461,0.13715834319612363
462,0.28320203008553557
463,0.20743732129633985
464,0.3650832146572036
465,-0.03724654742791755
466,0.2316815254726805
467,0.25694590971654807
468,0.39547700626655025
469,0.0875314150182025
470,0.34737240631799815
471,0.34168716428504653
472,0.2837520809656504
473,-0.19237490673123758
474,0.2124887319260349
475,0.26189578233622046
476,0.30960851823382063
477,-0.037249775957702624
478,0.7709259191873259
479,0.40132908437893366
480,-0.23860197405624728
481,0.2189076525873701
482,0.12501714618921467
483,0.3917062026165343
484,0.16719102516875295
485,-0.0010749608508808794
486,0.12312372538723992
487,0.20639186388425457
488,-0.04433784787208506
489,0.9301695108060521
490,0.19521351998695846
491,0.4878736194538813
492,0.5196319165738412
493,-0.22993110776686465
494,0.2803989482200355
495,0.01789848905099367
496,-0.10389696194083786
497,0.21731476133015315
498,0.2200641737650335
499,0.27003446110367246
500,0.44235269795032295
501,0.5037189264666717
502,0.3021073860439487
503,0.14081077294898092
504,0.2906721989793779
505,0.10380816891127509
506,0.00562218942970194
507,0.2683473003157
508,0.19296210102236944
509,0.14219618140670254
510,0.36518503803528324
511,0.23316898958425725
512,0.29110874597818515
513,0.0445851784245852
514,0.26811607845917185
515,0.6931104606375325
516,0.2912810307544389
517,0.44968930310817323
518,0.7488161487648333
519,0.3287885137769029
520,0.3554309744048705
521,0.10351868135805198
522,-0.22277432877569858
523,0.20918002454600249
524,0.1358515406647982
525,0.48831307528790435
526,0.5840982775954466
527,0.08487621191301065
528,0.19457740897604148
529,0.738175374011071
530,0.1312589425498285
531,0.24069172863118382
532,-0.008833968557463767
533,0.45962817527854183
534,0.3136175913778241
535,0.3777297087208067
536,-0.022924474121684857
537,0.020644648018648182
538,0.41990207153243553
539,0.3949033707687435
540,0.018159060370434688
541,0.3230018381415829
542,0.17931688944945146
543,0.3886672300895533
544,0.2713328564040456
545,0.029110448119074706
546,-0.058950142419279095
547,0.04003299639545577
548,-0.13789230823670706
549,0.33001655710330313
550,-0.09438486156893611
551,0.39173380491772747
552,0.10147319977570324
553,0.13479414342568874
554,0.4460346574513927
555,-0.01034959010247627
556,-0.042890367926664674
557,0.1478915874064406
558,0.5681426877473934
559,0.2816738304579631
560,-0.022497065553978124
561,0.09261522783099663
562,0.23808430180013773
563,0.008239608528961995
564,0.24368830625102467
565,0.7378442189709633
566,0.12164243801179264
567,0.2643821622376974
568,0.14883574092110208
569,0.12254289029840448
570,0.6622934874537341
571,0.22368227808101682
572,0.19630729743975506
573,0.0344615506085042
574,0.038162391896451986
575,0.33394384748312955
576,1.2335703264518796
577,-0.0576909137583117
578,0.11689611742118289
579,0.14051823042037603
580,0.4217332352207832
581,0.4268021147976937
582,0.3545358757753081
583,0.43142014125400485
584,0.6732321422736902
585,0.49110653019638195
586,0.44693296724031195
587,0.2704740120176532
588,0.18013091285347516
589,0.3134709256133126
590,0.27492586830658405
591,0.5177338700064669
592,0.1552830163723522
593,0.3722979867878067
594,0.7548034242976602
595,0.1396716085041272
